id,price,neighbourhood_group,neighbourhood
1266363,367,Eixample,la Dreta de l'Eixample
1266491,282,Eixample,la Dreta de l'Eixample
1269238,143,Gràcia,la Vila de Gràcia
1249641,123,Sants-Montjuïc,el Poble Sec
1254174,26,Ciutat Vella,"Sant Pere, Santa Caterina i la Ribera"
1272804,170,Eixample,el Fort Pienc
1276036,300,Gràcia,la Vila de Gràcia
1447244,165,Gràcia,la Vila de Gràcia
1282669,167,Eixample,la Sagrada Família
1284165,63,Gràcia,la Vila de Gràcia
1447823,221,Ciutat Vella,"Sant Pere, Santa Caterina i la Ribera"
1290278,175,Eixample,la Nova Esquerra de l'Eixample
1447825,215,Ciutat Vella,"Sant Pere, Santa Caterina i la Ribera"
1447826,221,Ciutat Vella,"Sant Pere, Santa Caterina i la Ribera"
1447830,221,Ciutat Vella,"Sant Pere, Santa Caterina i la Ribera"
1447834,116,Ciutat Vella,"Sant Pere, Santa Caterina i la Ribera"
1291971,130,Eixample,la Sagrada Família
1447835,105,Ciutat Vella,"Sant Pere, Santa Caterina i la Ribera"
1293412,175,Sant Martí,el Poblenou
1294410,190,Sant Martí,la Vila Olímpica del Poblenou
1448933,185,Eixample,la Sagrada Família
1295958,350,Eixample,el Fort Pienc
1451882,500,Gràcia,Vallcarca i els Penitents
1454173,155,Eixample,Sant Antoni
1296121,120,Sarrià-Sant Gervasi,el Putxet i el Farró
1457218,149,Eixample,la Dreta de l'Eixample
1307332,30,Eixample,la Sagrada Família
1458524,300,Eixample,la Sagrada Família
1310443,129,Sant Martí,el Camp de l'Arpa del Clot
1459831,45,Gràcia,el Camp d'en Grassot i Gràcia Nova
1460329,61,Sants-Montjuïc,Sants
1312051,30,Gràcia,la Vila de Gràcia
1472974,200,Eixample,la Dreta de l'Eixample
1314537,30,Eixample,la Nova Esquerra de l'Eixample
1474088,29,Eixample,la Sagrada Família
1314672,171,Gràcia,la Vila de Gràcia
1474914,215,Horta-Guinardó,el Baix Guinardó
1474989,14,Eixample,la Nova Esquerra de l'Eixample
1320149,162,Gràcia,la Vila de Gràcia
1327003,70,Sants-Montjuïc,el Poble Sec
1477381,76,Sants-Montjuïc,Sants
1328996,400,Eixample,la Dreta de l'Eixample
1478299,78,Sants-Montjuïc,Sants
1329067,183,Gràcia,la Vila de Gràcia
1329829,169,Eixample,Sant Antoni
1480728,120,Sants-Montjuïc,la Bordeta
1329993,203,Gràcia,la Vila de Gràcia
1481054,150,Sant Martí,el Camp de l'Arpa del Clot
1330353,327,Gràcia,la Vila de Gràcia
1481221,153,Sants-Montjuïc,Sants
1331475,35,Eixample,el Fort Pienc
1482060,163,Ciutat Vella,"Sant Pere, Santa Caterina i la Ribera"
1331957,127,Sants-Montjuïc,Sants - Badal
1485584,60,Eixample,la Sagrada Família
1490933,368,Eixample,la Dreta de l'Eixample
1332929,139,Sants-Montjuïc,el Poble Sec
1492471,226,Sarrià-Sant Gervasi,Sant Gervasi - Galvany
1337978,267,Gràcia,la Vila de Gràcia
1338049,287,Gràcia,la Vila de Gràcia
1493025,95,Sant Martí,el Camp de l'Arpa del Clot
1338105,161,Gràcia,la Vila de Gràcia
1497324,21,Sarrià-Sant Gervasi,el Putxet i el Farró
1338121,223,Gràcia,la Vila de Gràcia
1338956,166,Les Corts,les Corts
1503616,40,Sant Martí,el Camp de l'Arpa del Clot
1343256,173,Eixample,la Sagrada Família
1505365,194,Gràcia,el Camp d'en Grassot i Gràcia Nova
1505984,161,Les Corts,les Corts
1344702,110,Eixample,l'Antiga Esquerra de l'Eixample
1506324,125,Horta-Guinardó,el Baix Guinardó
1354875,146,Gràcia,la Vila de Gràcia
1520042,120,Sant Martí,el Clot
1356472,234,Eixample,la Nova Esquerra de l'Eixample
1359821,185,Gràcia,la Vila de Gràcia
1521705,93,Gràcia,el Coll
1365897,199,Eixample,la Nova Esquerra de l'Eixample
1522578,20,Ciutat Vella,"Sant Pere, Santa Caterina i la Ribera"
1374380,83,Eixample,Sant Antoni
1523790,179,Eixample,la Sagrada Família
1383728,143,Eixample,la Dreta de l'Eixample
1385618,282,Eixample,el Fort Pienc
1523802,238,Eixample,la Dreta de l'Eixample
1387806,181,Sants-Montjuïc,el Poble Sec
1524083,160,Eixample,la Sagrada Família
1391124,21,Sarrià-Sant Gervasi,el Putxet i el Farró
1392132,137,Eixample,la Sagrada Família
1524619,103,Sant Martí,el Poblenou
1395001,189,Sants-Montjuïc,el Poble Sec
1524681,425,Eixample,la Dreta de l'Eixample
1395698,19,Sants-Montjuïc,la Bordeta
1527831,327,Eixample,la Dreta de l'Eixample
1396721,236,Eixample,la Dreta de l'Eixample
1529855,82,Eixample,la Sagrada Família
1397560,110,Sant Martí,el Poblenou
1530586,84,Gràcia,la Vila de Gràcia
1531051,150,Sant Martí,la Verneda i la Pau
1397748,246,Eixample,la Dreta de l'Eixample
1401163,99,Gràcia,la Vila de Gràcia
1402772,182,Eixample,la Dreta de l'Eixample
1540924,60,Eixample,la Dreta de l'Eixample
1406069,228,Eixample,la Dreta de l'Eixample
1554416,173,Ciutat Vella,la Barceloneta
1406121,156,Eixample,la Sagrada Família
1406337,407,Eixample,l'Antiga Esquerra de l'Eixample
1560631,190,Eixample,el Fort Pienc
1563402,231,Sant Martí,Diagonal Mar i el Front Marítim del Poblenou
1407575,15,Sant Martí,el Besòs i el Maresme
1563723,308,Eixample,la Dreta de l'Eixample
1410802,265,Sants-Montjuïc,la Marina del Prat Vermell
1563823,200,Eixample,la Sagrada Família
1411945,130,Gràcia,el Camp d'en Grassot i Gràcia Nova
1569123,316,Eixample,Sant Antoni
1579898,200,Eixample,la Sagrada Família
1415911,80,Gràcia,la Vila de Gràcia
1580396,200,Eixample,la Sagrada Família
1416452,48,Sant Martí,Sant Martí de Provençals
1580437,200,Sant Martí,el Camp de l'Arpa del Clot
1580504,200,Eixample,la Sagrada Família
1418423,150,Eixample,la Nova Esquerra de l'Eixample
1580522,178,Sant Martí,el Camp de l'Arpa del Clot
1418456,145,Eixample,Sant Antoni
1580586,130,Sant Martí,el Camp de l'Arpa del Clot
1424841,166,Les Corts,les Corts
1426674,166,Sants-Montjuïc,Sants
1580624,150,Eixample,la Sagrada Família
1429236,139,Eixample,la Nova Esquerra de l'Eixample
1583837,126,Eixample,l'Antiga Esquerra de l'Eixample
1587109,173,Sants-Montjuïc,la Marina de Port
1429809,320,Eixample,Sant Antoni
1431437,65,Sant Martí,el Poblenou
1604559,150,Sants-Montjuïc,el Poble Sec
1431478,60,Sant Martí,el Poblenou
1607133,58,Gràcia,la Vila de Gràcia
1435370,70,Gràcia,Vallcarca i els Penitents
1608746,48,Eixample,la Dreta de l'Eixample
1436676,157,Gràcia,el Camp d'en Grassot i Gràcia Nova
1612980,260,Eixample,la Dreta de l'Eixample
1440247,300,Eixample,l'Antiga Esquerra de l'Eixample
1440394,207,Gràcia,la Vila de Gràcia
1613203,182,Les Corts,les Corts
1446649,142,Eixample,la Dreta de l'Eixample
1613942,320,Eixample,la Dreta de l'Eixample
1648547,173,Sant Martí,el Poblenou
1614109,200,Eixample,la Dreta de l'Eixample
1616453,181,Sants-Montjuïc,el Poble Sec
1659522,130,Sants-Montjuïc,Hostafrancs
1661060,359,Eixample,la Dreta de l'Eixample
1620515,193,Eixample,la Dreta de l'Eixample
1670427,185,Ciutat Vella,"Sant Pere, Santa Caterina i la Ribera"
1624014,244,Eixample,la Nova Esquerra de l'Eixample
1630947,55,Gràcia,la Vila de Gràcia
1672204,152,Eixample,l'Antiga Esquerra de l'Eixample
1677706,183,Eixample,la Sagrada Família
1635995,71,Sants-Montjuïc,Sants
1678347,91,Gràcia,el Camp d'en Grassot i Gràcia Nova
1642732,30,Les Corts,les Corts
1642736,35,Sants-Montjuïc,Sants
1681925,115,Gràcia,el Camp d'en Grassot i Gràcia Nova
1682223,246,Eixample,la Sagrada Família
1647351,320,Eixample,la Dreta de l'Eixample
1695711,71,Eixample,la Dreta de l'Eixample
1702721,183,Eixample,la Sagrada Família
1647942,125,Gràcia,el Camp d'en Grassot i Gràcia Nova
1711952,38,Ciutat Vella,"Sant Pere, Santa Caterina i la Ribera"
1926867,242,Sant Martí,la Vila Olímpica del Poblenou
1933025,121,Sant Martí,el Camp de l'Arpa del Clot
1720065,110,Eixample,la Sagrada Família
1720909,485,Eixample,la Dreta de l'Eixample
1721486,70,Nou Barris,Porta
1933923,206,Eixample,la Dreta de l'Eixample
1938408,78,Sarrià-Sant Gervasi,el Putxet i el Farró
1727835,48,Eixample,Sant Antoni
1938831,296,Sarrià-Sant Gervasi,Sant Gervasi - Galvany
1728329,126,Ciutat Vella,"Sant Pere, Santa Caterina i la Ribera"
1940776,95,Sant Martí,la Vila Olímpica del Poblenou
1735838,26,Gràcia,el Camp d'en Grassot i Gràcia Nova
1947779,24,Horta-Guinardó,el Baix Guinardó
1951405,215,Gràcia,la Vila de Gràcia
1735947,153,Gràcia,la Vila de Gràcia
1957157,219,Eixample,l'Antiga Esquerra de l'Eixample
1957893,171,Ciutat Vella,"Sant Pere, Santa Caterina i la Ribera"
1737505,110,Sant Martí,el Poblenou
1958839,271,Eixample,el Fort Pienc
1966739,217,Les Corts,les Corts
1738660,190,Gràcia,la Vila de Gràcia
1968717,160,Gràcia,la Vila de Gràcia
1739507,126,Gràcia,la Salut
1744379,196,Eixample,la Sagrada Família
1978060,172,Sants-Montjuïc,Hostafrancs
1749928,26,Eixample,la Sagrada Família
1756975,148,Nou Barris,Vilapicina i la Torre Llobeta
1978145,79,Eixample,la Dreta de l'Eixample
1761119,108,Sants-Montjuïc,el Poble Sec
1986164,126,Sants-Montjuïc,Hostafrancs
1986412,157,Sants-Montjuïc,el Poble Sec
1765425,70,Sants-Montjuïc,Sants
1987048,194,Ciutat Vella,"Sant Pere, Santa Caterina i la Ribera"
1776811,50,Sants-Montjuïc,la Bordeta
1996319,220,Les Corts,les Corts
1999268,199,Ciutat Vella,"Sant Pere, Santa Caterina i la Ribera"
1790446,221,Sant Martí,el Poblenou
1800198,315,Eixample,la Dreta de l'Eixample
2005972,130,Sants-Montjuïc,Sants
1808321,230,Eixample,Sant Antoni
2018439,243,Gràcia,la Vila de Gràcia
2019384,119,Eixample,la Dreta de l'Eixample
1808631,271,Ciutat Vella,el Barri Gòtic
2019710,421,Gràcia,el Coll
1808891,271,Ciutat Vella,el Barri Gòtic
1810923,285,Sant Martí,la Vila Olímpica del Poblenou
2020602,250,Gràcia,el Camp d'en Grassot i Gràcia Nova
1814378,139,Eixample,la Sagrada Família
2020743,130,Gràcia,la Salut
1819306,25,Eixample,el Fort Pienc
2029462,55,Eixample,la Dreta de l'Eixample
1821064,150,Sants-Montjuïc,Sants
2029502,62,Ciutat Vella,la Barceloneta
1821184,20,Gràcia,la Salut
1823712,239,Eixample,la Dreta de l'Eixample
1823916,304,Eixample,la Dreta de l'Eixample
2029507,161,Ciutat Vella,el Barri Gòtic
1823987,431,Ciutat Vella,"Sant Pere, Santa Caterina i la Ribera"
2031134,106,Eixample,el Fort Pienc
1825397,248,Les Corts,les Corts
1825621,297,Eixample,l'Antiga Esquerra de l'Eixample
2034675,100,Eixample,la Dreta de l'Eixample
1826858,137,Eixample,l'Antiga Esquerra de l'Eixample
2036662,259,Eixample,l'Antiga Esquerra de l'Eixample
1830012,185,Ciutat Vella,"Sant Pere, Santa Caterina i la Ribera"
2045063,226,Eixample,l'Antiga Esquerra de l'Eixample
2046026,160,Sants-Montjuïc,el Poble Sec
1830227,140,Sarrià-Sant Gervasi,Sarrià
2052300,81,Sant Martí,Provençals del Poblenou
1830917,359,Eixample,la Dreta de l'Eixample
2054024,196,Gràcia,la Vila de Gràcia
1831778,390,Eixample,la Dreta de l'Eixample
2054538,100,Gràcia,la Salut
1834026,90,Sants-Montjuïc,Sants
2058080,196,Gràcia,la Vila de Gràcia
1838530,110,Ciutat Vella,"Sant Pere, Santa Caterina i la Ribera"
2059446,138,Eixample,Sant Antoni
2059628,110,Ciutat Vella,"Sant Pere, Santa Caterina i la Ribera"
1839552,390,Eixample,la Dreta de l'Eixample
2065950,243,Eixample,l'Antiga Esquerra de l'Eixample
2068875,96,Sants-Montjuïc,el Poble Sec
1853214,174,Sant Martí,el Poblenou
2069105,119,Ciutat Vella,la Barceloneta
2070094,138,Eixample,Sant Antoni
1856380,55,Sants-Montjuïc,Sants - Badal
2073044,115,Eixample,Sant Antoni
2077178,236,Sant Martí,el Poblenou
1864002,92,Gràcia,la Vila de Gràcia
2077957,240,Eixample,l'Antiga Esquerra de l'Eixample
2078332,125,Gràcia,la Vila de Gràcia
1867951,220,Eixample,la Sagrada Família
2078785,51,Sant Martí,el Poblenou
1868652,157,Sants-Montjuïc,la Bordeta
1882669,180,Sant Martí,la Vila Olímpica del Poblenou
2082868,169,Eixample,la Sagrada Família
1882719,293,Eixample,la Dreta de l'Eixample
2087178,99,Sarrià-Sant Gervasi,Sant Gervasi - la Bonanova
2091953,265,Eixample,Sant Antoni
1882976,38,Ciutat Vella,el Raval
1889121,793,Sarrià-Sant Gervasi,Sant Gervasi - Galvany
2096374,139,Eixample,la Sagrada Família
1891102,42,Gràcia,la Vila de Gràcia
2097376,90,Les Corts,la Maternitat i Sant Ramon
2099068,30,Ciutat Vella,el Barri Gòtic
1899692,185,Gràcia,la Vila de Gràcia
1899976,127,Horta-Guinardó,el Baix Guinardó
2099757,94,Eixample,la Dreta de l'Eixample
2104807,101,Gràcia,la Vila de Gràcia
1900055,169,Eixample,la Dreta de l'Eixample
1903974,18,Eixample,la Nova Esquerra de l'Eixample
2107982,62,Sants-Montjuïc,el Poble Sec
1904671,291,Les Corts,les Corts
2110097,38,Ciutat Vella,"Sant Pere, Santa Caterina i la Ribera"
2111196,184,Eixample,la Dreta de l'Eixample
2114892,211,Sant Martí,el Poblenou
1908257,247,Eixample,l'Antiga Esquerra de l'Eixample
2118473,270,Sant Martí,el Camp de l'Arpa del Clot
1910850,233,Eixample,la Sagrada Família
2122261,200,Eixample,la Dreta de l'Eixample
1911214,300,Eixample,la Dreta de l'Eixample
2131287,164,Sants-Montjuïc,el Poble Sec
2131496,157,Eixample,la Dreta de l'Eixample
2138071,379,Les Corts,Pedralbes
1912837,106,Eixample,la Nova Esquerra de l'Eixample
2148858,173,Eixample,la Dreta de l'Eixample
2152440,138,Gràcia,la Vila de Gràcia
1912881,300,Eixample,la Dreta de l'Eixample
2167544,150,Eixample,la Dreta de l'Eixample
1915617,222,Eixample,la Sagrada Família
2170203,244,Sants-Montjuïc,el Poble Sec
1915882,193,Eixample,la Dreta de l'Eixample
1916455,480,Eixample,la Dreta de l'Eixample
2177176,147,Eixample,la Dreta de l'Eixample
1916806,168,Gràcia,la Vila de Gràcia
2180003,141,Sants-Montjuïc,el Poble Sec
1920941,215,Les Corts,les Corts
1921353,328,Eixample,Sant Antoni
2184062,229,Eixample,l'Antiga Esquerra de l'Eixample
2187751,186,Eixample,el Fort Pienc
2207843,359,Eixample,Sant Antoni
2199431,142,Eixample,el Fort Pienc
2220119,197,Eixample,la Nova Esquerra de l'Eixample
2202380,26,Ciutat Vella,la Barceloneta
2224719,216,Eixample,la Dreta de l'Eixample
2204820,175,Eixample,la Dreta de l'Eixample
2228023,197,Sarrià-Sant Gervasi,Sarrià
2205744,94,Eixample,la Dreta de l'Eixample
2237750,130,Horta-Guinardó,el Baix Guinardó
2245593,140,Eixample,la Sagrada Família
2497307,224,Eixample,la Sagrada Família
2248576,280,Eixample,la Sagrada Família
2498424,220,Eixample,la Sagrada Família
2255946,25,Gràcia,la Salut
2500876,150,Sants-Montjuïc,Sants
2256064,89,Ciutat Vella,el Barri Gòtic
2505126,206,Eixample,el Fort Pienc
2258032,160,Eixample,l'Antiga Esquerra de l'Eixample
2506445,138,Les Corts,les Corts
2258125,300,Eixample,la Sagrada Família
2507802,125,Eixample,Sant Antoni
2263681,118,Sarrià-Sant Gervasi,Sant Gervasi - Galvany
2509265,45,Eixample,la Nova Esquerra de l'Eixample
2265321,237,Eixample,l'Antiga Esquerra de l'Eixample
2510966,119,Sant Martí,el Camp de l'Arpa del Clot
2268067,303,Eixample,la Dreta de l'Eixample
2282469,150,Sants-Montjuïc,el Poble Sec
2512546,200,Eixample,la Dreta de l'Eixample
2282925,79,Eixample,la Dreta de l'Eixample
2288221,233,Eixample,Sant Antoni
2292917,493,Eixample,la Dreta de l'Eixample
2513307,30,Eixample,Sant Antoni
2519401,42,Eixample,la Nova Esquerra de l'Eixample
2293772,38,Ciutat Vella,el Barri Gòtic
2528991,99,Horta-Guinardó,el Guinardó
2293777,259,Eixample,l'Antiga Esquerra de l'Eixample
2534835,120,Eixample,la Dreta de l'Eixample
2536121,150,Sant Martí,el Poblenou
2306347,84,Ciutat Vella,"Sant Pere, Santa Caterina i la Ribera"
2536314,174,Eixample,la Dreta de l'Eixample
2306489,138,Sants-Montjuïc,el Poble Sec
2307398,50,Ciutat Vella,"Sant Pere, Santa Caterina i la Ribera"
2538360,150,Sants-Montjuïc,Sants
2542510,270,Eixample,la Dreta de l'Eixample
2307557,195,Eixample,la Dreta de l'Eixample
2307905,135,Sants-Montjuïc,el Poble Sec
2545855,38,Eixample,la Sagrada Família
2308139,336,Eixample,la Dreta de l'Eixample
2552286,154,Sant Martí,el Camp de l'Arpa del Clot
2311660,58,Sant Martí,el Parc i la Llacuna del Poblenou
2555964,185,Gràcia,la Vila de Gràcia
2313602,25,Eixample,Sant Antoni
2319608,160,Eixample,el Fort Pienc
2557934,121,Sants-Montjuïc,el Poble Sec
2324304,180,Gràcia,la Vila de Gràcia
2563231,105,Gràcia,la Vila de Gràcia
2568864,71,Eixample,la Dreta de l'Eixample
2327444,179,Gràcia,la Vila de Gràcia
2576955,117,Sants-Montjuïc,el Poble Sec
2329405,235,Ciutat Vella,el Raval
2577644,134,Sants-Montjuïc,Sants
2585698,201,Eixample,la Dreta de l'Eixample
2333994,134,Ciutat Vella,el Raval
2342332,90,Eixample,la Sagrada Família
2588674,90,Sants-Montjuïc,el Poble Sec
2343336,100,Gràcia,la Salut
2592904,129,Gràcia,la Vila de Gràcia
2599849,164,Sants-Montjuïc,la Bordeta
2348604,147,Sant Martí,el Parc i la Llacuna del Poblenou
2349535,141,Eixample,l'Antiga Esquerra de l'Eixample
2351233,315,Eixample,la Dreta de l'Eixample
2600907,150,Eixample,l'Antiga Esquerra de l'Eixample
2603195,248,Eixample,la Dreta de l'Eixample
2609446,128,Sants-Montjuïc,el Poble Sec
2355423,280,Eixample,la Sagrada Família
2362929,204,Eixample,la Dreta de l'Eixample
2610473,32,Ciutat Vella,el Raval
2368976,152,Sant Martí,el Poblenou
2614577,63,Ciutat Vella,el Raval
2623120,80,Les Corts,les Corts
2369067,136,Sants-Montjuïc,Hostafrancs
2624310,309,Eixample,Sant Antoni
2373057,105,Eixample,la Nova Esquerra de l'Eixample
2626169,123,Sarrià-Sant Gervasi,Sant Gervasi - Galvany
2376434,107,Sant Andreu,la Sagrera
2626530,278,Eixample,Sant Antoni
2630720,120,Eixample,la Sagrada Família
2376967,379,Sant Martí,la Vila Olímpica del Poblenou
2377543,171,Sants-Montjuïc,la Font de la Guatlla
2634227,111,Sant Andreu,Sant Andreu
2638678,49,Sant Martí,el Besòs i el Maresme
2379004,181,Eixample,la Sagrada Família
2643611,226,Sant Martí,el Poblenou
2382152,180,Sarrià-Sant Gervasi,Sant Gervasi - Galvany
2643651,95,Sants-Montjuïc,el Poble Sec
2389049,220,Sants-Montjuïc,el Poble Sec
2649325,120,Sants-Montjuïc,Sants
2391858,75,Sarrià-Sant Gervasi,el Putxet i el Farró
2650947,110,Horta-Guinardó,Can Baró
2664990,147,Sant Martí,Diagonal Mar i el Front Marítim del Poblenou
2394424,186,Eixample,l'Antiga Esquerra de l'Eixample
2669219,179,Eixample,l'Antiga Esquerra de l'Eixample
2396459,116,Sarrià-Sant Gervasi,les Tres Torres
2401795,19,Sants-Montjuïc,Sants - Badal
2670047,242,Sants-Montjuïc,el Poble Sec
2402365,443,Eixample,la Dreta de l'Eixample
2411106,212,Eixample,Sant Antoni
2412835,221,Sarrià-Sant Gervasi,Sant Gervasi - Galvany
2673078,140,Sant Andreu,Navas
2685897,321,Ciutat Vella,el Raval
2417803,172,Eixample,la Sagrada Família
2424905,58,Ciutat Vella,el Raval
2689106,160,Sant Martí,el Camp de l'Arpa del Clot
2693456,299,Eixample,Sant Antoni
2428246,215,Eixample,el Fort Pienc
2698602,263,Eixample,la Dreta de l'Eixample
2438814,109,Eixample,la Sagrada Família
2439285,628,Eixample,l'Antiga Esquerra de l'Eixample
2704481,60,Ciutat Vella,"Sant Pere, Santa Caterina i la Ribera"
2439919,195,Eixample,Sant Antoni
2443008,68,Sant Martí,el Poblenou
2722463,99,Sant Martí,Provençals del Poblenou
2451930,149,Sarrià-Sant Gervasi,el Putxet i el Farró
2722884,116,Sarrià-Sant Gervasi,les Tres Torres
2725917,233,Eixample,l'Antiga Esquerra de l'Eixample
2453031,375,Gràcia,Vallcarca i els Penitents
2726925,50,Eixample,l'Antiga Esquerra de l'Eixample
2456837,167,Sarrià-Sant Gervasi,Sant Gervasi - Galvany
2457914,530,Eixample,la Dreta de l'Eixample
2464488,108,Gràcia,la Vila de Gràcia
2727935,195,Sants-Montjuïc,el Poble Sec
2464498,70,Sarrià-Sant Gervasi,el Putxet i el Farró
2729680,175,Sarrià-Sant Gervasi,Sant Gervasi - Galvany
2464761,317,Eixample,l'Antiga Esquerra de l'Eixample
2732115,120,Eixample,la Sagrada Família
2469678,111,Eixample,la Dreta de l'Eixample
2736626,289,Eixample,la Dreta de l'Eixample
2469747,121,Ciutat Vella,el Raval
2741544,648,Eixample,la Dreta de l'Eixample
2473377,162,Gràcia,la Vila de Gràcia
2742376,285,Eixample,la Dreta de l'Eixample
2479915,95,Ciutat Vella,el Raval
2490660,120,Horta-Guinardó,el Baix Guinardó
2743539,120,Sant Martí,el Poblenou
2744359,372,Eixample,la Dreta de l'Eixample
2491989,125,Eixample,Sant Antoni
2744849,501,Eixample,la Dreta de l'Eixample
2753314,51,Horta-Guinardó,el Carmel
2492876,261,Eixample,la Sagrada Família
2755738,120,Eixample,Sant Antoni
2493382,33,Eixample,el Fort Pienc
2758050,90,Gràcia,la Vila de Gràcia
2494484,101,Sant Martí,el Poblenou
2760787,207,Sant Martí,el Poblenou
2788377,144,Sant Martí,el Poblenou
2761639,160,Sant Martí,el Poblenou
2761939,27,Nou Barris,el Turó de la Peira
2788720,216,Eixample,la Sagrada Família
2791159,175,Eixample,l'Antiga Esquerra de l'Eixample
2804502,172,Sants-Montjuïc,Sants
